# Time          7.0000E+00
    Distance         pH
  1.3650E+01    6.1547E+00
  1.3750E+01    6.1585E+00
  1.3850E+01    6.1624E+00
  1.3950E+01    6.1662E+00
  1.4050E+01    6.1701E+00
  1.4150E+01    6.1739E+00
  1.4250E+01    6.1778E+00
  1.4350E+01    6.1816E+00
  1.4450E+01    6.1855E+00
  1.4550E+01    6.1893E+00
  1.4650E+01    6.1931E+00
  1.4750E+01    6.1969E+00
  1.4850E+01    6.2008E+00
  1.4950E+01    6.2046E+00
  1.5050E+01    6.2084E+00
  1.5150E+01    6.2122E+00
  1.5250E+01    6.2160E+00
  1.5350E+01    6.2198E+00
  1.5450E+01    6.2236E+00
  1.5550E+01    6.2274E+00
  1.5650E+01    6.2312E+00
  1.5750E+01    6.2350E+00
  1.5850E+01    6.2388E+00
  1.5950E+01    6.2425E+00
  1.6050E+01    6.2463E+00
  1.6150E+01    6.2501E+00
  1.6250E+01    6.2539E+00
  1.6350E+01    6.2577E+00
  1.6450E+01    6.2615E+00
  1.6550E+01    6.2652E+00
  1.6650E+01    6.2690E+00
  1.6750E+01    6.2728E+00
  1.6850E+01    6.2765E+00
  1.6950E+01    6.2803E+00
  1.7050E+01    6.2841E+00
  1.7150E+01    6.2878E+00
  1.7250E+01    6.2916E+00
  1.7350E+01    6.2954E+00
  1.7450E+01    6.2992E+00
  1.7550E+01    6.3029E+00
  1.7650E+01    6.3067E+00
  1.7750E+01    6.3104E+00
  1.7850E+01    6.3142E+00
  1.7950E+01    6.3180E+00
  1.8050E+01    6.3217E+00
  1.8150E+01    6.3255E+00
  1.8250E+01    6.3293E+00
  1.8350E+01    6.3330E+00
  1.8450E+01    6.3368E+00
  1.8550E+01    6.3406E+00
  1.8650E+01    6.3444E+00
  1.8750E+01    6.3481E+00
  1.8850E+01    6.3519E+00
  1.8950E+01    6.3557E+00
  1.9050E+01    6.3594E+00
  1.9150E+01    6.3632E+00
  1.9250E+01    6.3670E+00
  1.9350E+01    6.3708E+00
  1.9450E+01    6.3745E+00
  1.9550E+01    6.3783E+00
  1.9650E+01    6.3821E+00
  1.9750E+01    6.3859E+00
  1.9850E+01    6.3897E+00
  1.9950E+01    6.3919E+00
