# Time          2.2500E+00
    Distance         pH
  8.1500E+00    5.9414E+00
  8.2500E+00    5.9458E+00
  8.3500E+00    5.9501E+00
  8.4500E+00    5.9545E+00
  8.5500E+00    5.9588E+00
  8.6500E+00    5.9631E+00
  8.7500E+00    5.9674E+00
  8.8500E+00    5.9717E+00
  8.9500E+00    5.9759E+00
  9.0500E+00    5.9802E+00
  9.1500E+00    5.9844E+00
  9.2500E+00    5.9887E+00
  9.3500E+00    5.9929E+00
  9.4500E+00    5.9971E+00
  9.5500E+00    6.0013E+00
  9.6500E+00    6.0055E+00
  9.7500E+00    6.0096E+00
  9.8500E+00    6.0138E+00
  9.9500E+00    6.0179E+00
  1.0050E+01    6.0221E+00
  1.0150E+01    6.0262E+00
  1.0250E+01    6.0303E+00
  1.0350E+01    6.0344E+00
  1.0450E+01    6.0385E+00
  1.0550E+01    6.0426E+00
  1.0650E+01    6.0466E+00
  1.0750E+01    6.0507E+00
  1.0850E+01    6.0548E+00
  1.0950E+01    6.0588E+00
  1.1050E+01    6.0628E+00
  1.1150E+01    6.0669E+00
  1.1250E+01    6.0709E+00
  1.1350E+01    6.0749E+00
  1.1450E+01    6.0789E+00
  1.1550E+01    6.0829E+00
  1.1650E+01    6.0869E+00
  1.1750E+01    6.0909E+00
  1.1850E+01    6.0948E+00
  1.1950E+01    6.0988E+00
  1.2050E+01    6.1027E+00
  1.2150E+01    6.1067E+00
  1.2250E+01    6.1106E+00
  1.2350E+01    6.1146E+00
  1.2450E+01    6.1185E+00
  1.2550E+01    6.1224E+00
  1.2650E+01    6.1263E+00
  1.2750E+01    6.1302E+00
  1.2850E+01    6.1341E+00
  1.2950E+01    6.1380E+00
  1.3050E+01    6.1419E+00
  1.3150E+01    6.1458E+00
  1.3250E+01    6.1497E+00
  1.3350E+01    6.1535E+00
  1.3450E+01    6.1574E+00
  1.3550E+01    6.1613E+00
  1.3650E+01    6.1651E+00
  1.3750E+01    6.1690E+00
  1.3850E+01    6.1728E+00
  1.3950E+01    6.1767E+00
  1.4050E+01    6.1805E+00
  1.4150E+01    6.1844E+00
  1.4250E+01    6.1882E+00
  1.4350E+01    6.1920E+00
  1.4450E+01    6.1958E+00
  1.4550E+01    6.1997E+00
  1.4650E+01    6.2035E+00
  1.4750E+01    6.2073E+00
  1.4850E+01    6.2111E+00
  1.4950E+01    6.2149E+00
  1.5050E+01    6.2187E+00
  1.5150E+01    6.2225E+00
  1.5250E+01    6.2263E+00
  1.5350E+01    6.2301E+00
  1.5450E+01    6.2339E+00
  1.5550E+01    6.2377E+00
  1.5650E+01    6.2415E+00
  1.5750E+01    6.2452E+00
  1.5850E+01    6.2490E+00
  1.5950E+01    6.2528E+00
  1.6050E+01    6.2566E+00
  1.6150E+01    6.2604E+00
  1.6250E+01    6.2641E+00
  1.6350E+01    6.2679E+00
  1.6450E+01    6.2717E+00
  1.6550E+01    6.2755E+00
  1.6650E+01    6.2792E+00
  1.6750E+01    6.2830E+00
  1.6850E+01    6.2868E+00
  1.6950E+01    6.2905E+00
  1.7050E+01    6.2943E+00
  1.7150E+01    6.2981E+00
  1.7250E+01    6.3018E+00
  1.7350E+01    6.3056E+00
  1.7450E+01    6.3094E+00
  1.7550E+01    6.3131E+00
  1.7650E+01    6.3169E+00
  1.7750E+01    6.3207E+00
  1.7850E+01    6.3244E+00
  1.7950E+01    6.3282E+00
  1.8050E+01    6.3320E+00
  1.8150E+01    6.3357E+00
  1.8250E+01    6.3395E+00
  1.8350E+01    6.3433E+00
  1.8450E+01    6.3470E+00
  1.8550E+01    6.3508E+00
  1.8650E+01    6.3546E+00
  1.8750E+01    6.3584E+00
  1.8850E+01    6.3621E+00
  1.8950E+01    6.3659E+00
  1.9050E+01    6.3697E+00
  1.9150E+01    6.3735E+00
  1.9250E+01    6.3772E+00
  1.9350E+01    6.3810E+00
  1.9450E+01    6.3848E+00
  1.9550E+01    6.3886E+00
  1.9650E+01    6.3924E+00
  1.9750E+01    6.3962E+00
  1.9850E+01    6.4000E+00
  1.9950E+01    6.4007E+00
