# Time          2.5000E+00
    Distance         pH
  1.7250E+01    6.2999E+00
  1.7350E+01    6.3037E+00
  1.7450E+01    6.3075E+00
  1.7550E+01    6.3112E+00
  1.7650E+01    6.3150E+00
  1.7750E+01    6.3188E+00
  1.7850E+01    6.3225E+00
  1.7950E+01    6.3263E+00
  1.8050E+01    6.3301E+00
  1.8150E+01    6.3338E+00
  1.8250E+01    6.3376E+00
  1.8350E+01    6.3414E+00
  1.8450E+01    6.3451E+00
  1.8550E+01    6.3489E+00
  1.8650E+01    6.3527E+00
  1.8750E+01    6.3565E+00
  1.8850E+01    6.3602E+00
  1.8950E+01    6.3640E+00
  1.9050E+01    6.3678E+00
  1.9150E+01    6.3716E+00
  1.9250E+01    6.3753E+00
  1.9350E+01    6.3791E+00
  1.9450E+01    6.3829E+00
  1.9550E+01    6.3867E+00
  1.9650E+01    6.3905E+00
  1.9750E+01    6.3943E+00
  1.9850E+01    6.3981E+00
  1.9950E+01    6.3977E+00
