# Time          2.2500E+00
    Distance         pH
  1.3150E+01    6.1457E+00
  1.3250E+01    6.1495E+00
  1.3350E+01    6.1534E+00
  1.3450E+01    6.1573E+00
  1.3550E+01    6.1611E+00
  1.3650E+01    6.1650E+00
  1.3750E+01    6.1689E+00
  1.3850E+01    6.1727E+00
  1.3950E+01    6.1765E+00
  1.4050E+01    6.1804E+00
  1.4150E+01    6.1842E+00
  1.4250E+01    6.1880E+00
  1.4350E+01    6.1919E+00
  1.4450E+01    6.1957E+00
  1.4550E+01    6.1995E+00
  1.4650E+01    6.2033E+00
  1.4750E+01    6.2071E+00
  1.4850E+01    6.2109E+00
  1.4950E+01    6.2148E+00
  1.5050E+01    6.2186E+00
  1.5150E+01    6.2224E+00
  1.5250E+01    6.2262E+00
  1.5350E+01    6.2299E+00
  1.5450E+01    6.2337E+00
  1.5550E+01    6.2375E+00
  1.5650E+01    6.2413E+00
  1.5750E+01    6.2451E+00
  1.5850E+01    6.2489E+00
  1.5950E+01    6.2527E+00
  1.6050E+01    6.2564E+00
  1.6150E+01    6.2602E+00
  1.6250E+01    6.2640E+00
  1.6350E+01    6.2678E+00
  1.6450E+01    6.2715E+00
  1.6550E+01    6.2753E+00
  1.6650E+01    6.2791E+00
  1.6750E+01    6.2828E+00
  1.6850E+01    6.2866E+00
  1.6950E+01    6.2904E+00
  1.7050E+01    6.2941E+00
  1.7150E+01    6.2979E+00
  1.7250E+01    6.3017E+00
  1.7350E+01    6.3054E+00
  1.7450E+01    6.3092E+00
  1.7550E+01    6.3130E+00
  1.7650E+01    6.3167E+00
  1.7750E+01    6.3205E+00
  1.7850E+01    6.3243E+00
  1.7950E+01    6.3280E+00
  1.8050E+01    6.3318E+00
  1.8150E+01    6.3356E+00
  1.8250E+01    6.3393E+00
  1.8350E+01    6.3431E+00
  1.8450E+01    6.3469E+00
  1.8550E+01    6.3506E+00
  1.8650E+01    6.3544E+00
  1.8750E+01    6.3582E+00
  1.8850E+01    6.3620E+00
  1.8950E+01    6.3657E+00
  1.9050E+01    6.3695E+00
  1.9150E+01    6.3733E+00
  1.9250E+01    6.3771E+00
  1.9350E+01    6.3808E+00
  1.9450E+01    6.3846E+00
  1.9550E+01    6.3884E+00
  1.9650E+01    6.3922E+00
  1.9750E+01    6.3960E+00
  1.9850E+01    6.3998E+00
  1.9950E+01    6.4005E+00
