# Time          1.7500E+00
    Distance         pH
  1.4150E+01    6.1865E+00
  1.4250E+01    6.1904E+00
  1.4350E+01    6.1942E+00
  1.4450E+01    6.1980E+00
  1.4550E+01    6.2018E+00
  1.4650E+01    6.2056E+00
  1.4750E+01    6.2094E+00
  1.4850E+01    6.2133E+00
  1.4950E+01    6.2171E+00
  1.5050E+01    6.2209E+00
  1.5150E+01    6.2247E+00
  1.5250E+01    6.2284E+00
  1.5350E+01    6.2322E+00
  1.5450E+01    6.2360E+00
  1.5550E+01    6.2398E+00
  1.5650E+01    6.2436E+00
  1.5750E+01    6.2474E+00
  1.5850E+01    6.2512E+00
  1.5950E+01    6.2549E+00
  1.6050E+01    6.2587E+00
  1.6150E+01    6.2625E+00
  1.6250E+01    6.2663E+00
  1.6350E+01    6.2700E+00
  1.6450E+01    6.2738E+00
  1.6550E+01    6.2776E+00
  1.6650E+01    6.2813E+00
  1.6750E+01    6.2851E+00
  1.6850E+01    6.2889E+00
  1.6950E+01    6.2926E+00
  1.7050E+01    6.2964E+00
  1.7150E+01    6.3002E+00
  1.7250E+01    6.3039E+00
  1.7350E+01    6.3077E+00
  1.7450E+01    6.3115E+00
  1.7550E+01    6.3152E+00
  1.7650E+01    6.3190E+00
  1.7750E+01    6.3227E+00
  1.7850E+01    6.3265E+00
  1.7950E+01    6.3303E+00
  1.8050E+01    6.3340E+00
  1.8150E+01    6.3378E+00
  1.8250E+01    6.3416E+00
  1.8350E+01    6.3453E+00
  1.8450E+01    6.3491E+00
  1.8550E+01    6.3529E+00
  1.8650E+01    6.3567E+00
  1.8750E+01    6.3604E+00
  1.8850E+01    6.3642E+00
  1.8950E+01    6.3680E+00
  1.9050E+01    6.3718E+00
  1.9150E+01    6.3755E+00
  1.9250E+01    6.3793E+00
  1.9350E+01    6.3831E+00
  1.9450E+01    6.3869E+00
  1.9550E+01    6.3907E+00
  1.9650E+01    6.3944E+00
  1.9750E+01    6.3982E+00
  1.9850E+01    6.4020E+00
  1.9950E+01    6.4050E+00
