# Time          7.0000E+00
    Distance         pH
  1.3650E+01    6.1544E+00
  1.3750E+01    6.1583E+00
  1.3850E+01    6.1621E+00
  1.3950E+01    6.1660E+00
  1.4050E+01    6.1698E+00
  1.4150E+01    6.1737E+00
  1.4250E+01    6.1775E+00
  1.4350E+01    6.1813E+00
  1.4450E+01    6.1852E+00
  1.4550E+01    6.1890E+00
  1.4650E+01    6.1928E+00
  1.4750E+01    6.1967E+00
  1.4850E+01    6.2005E+00
  1.4950E+01    6.2043E+00
  1.5050E+01    6.2081E+00
  1.5150E+01    6.2119E+00
  1.5250E+01    6.2157E+00
  1.5350E+01    6.2195E+00
  1.5450E+01    6.2233E+00
  1.5550E+01    6.2271E+00
  1.5650E+01    6.2309E+00
  1.5750E+01    6.2347E+00
  1.5850E+01    6.2385E+00
  1.5950E+01    6.2422E+00
  1.6050E+01    6.2460E+00
  1.6150E+01    6.2498E+00
  1.6250E+01    6.2536E+00
  1.6350E+01    6.2574E+00
  1.6450E+01    6.2611E+00
  1.6550E+01    6.2649E+00
  1.6650E+01    6.2687E+00
  1.6750E+01    6.2725E+00
  1.6850E+01    6.2762E+00
  1.6950E+01    6.2800E+00
  1.7050E+01    6.2838E+00
  1.7150E+01    6.2875E+00
  1.7250E+01    6.2913E+00
  1.7350E+01    6.2951E+00
  1.7450E+01    6.2988E+00
  1.7550E+01    6.3026E+00
  1.7650E+01    6.3063E+00
  1.7750E+01    6.3101E+00
  1.7850E+01    6.3139E+00
  1.7950E+01    6.3176E+00
  1.8050E+01    6.3214E+00
  1.8150E+01    6.3252E+00
  1.8250E+01    6.3289E+00
  1.8350E+01    6.3327E+00
  1.8450E+01    6.3365E+00
  1.8550E+01    6.3402E+00
  1.8650E+01    6.3440E+00
  1.8750E+01    6.3478E+00
  1.8850E+01    6.3515E+00
  1.8950E+01    6.3553E+00
  1.9050E+01    6.3591E+00
  1.9150E+01    6.3629E+00
  1.9250E+01    6.3666E+00
  1.9350E+01    6.3704E+00
  1.9450E+01    6.3742E+00
  1.9550E+01    6.3780E+00
  1.9650E+01    6.3817E+00
  1.9750E+01    6.3855E+00
  1.9850E+01    6.3894E+00
  1.9950E+01    6.3915E+00
