# Time          3.5000E+00
    Distance         pH
  1.4450E+01    6.2034E+00
  1.4550E+01    6.2072E+00
  1.4650E+01    6.2110E+00
  1.4750E+01    6.2148E+00
  1.4850E+01    6.2186E+00
  1.4950E+01    6.2224E+00
  1.5050E+01    6.2262E+00
  1.5150E+01    6.2300E+00
  1.5250E+01    6.2338E+00
  1.5350E+01    6.2376E+00
  1.5450E+01    6.2414E+00
  1.5550E+01    6.2452E+00
  1.5650E+01    6.2489E+00
  1.5750E+01    6.2527E+00
  1.5850E+01    6.2565E+00
  1.5950E+01    6.2603E+00
  1.6050E+01    6.2641E+00
  1.6150E+01    6.2678E+00
  1.6250E+01    6.2716E+00
  1.6350E+01    6.2754E+00
  1.6450E+01    6.2791E+00
  1.6550E+01    6.2829E+00
  1.6650E+01    6.2867E+00
  1.6750E+01    6.2904E+00
  1.6850E+01    6.2942E+00
  1.6950E+01    6.2980E+00
  1.7050E+01    6.3017E+00
  1.7150E+01    6.3055E+00
  1.7250E+01    6.3093E+00
  1.7350E+01    6.3130E+00
  1.7450E+01    6.3168E+00
  1.7550E+01    6.3206E+00
  1.7650E+01    6.3243E+00
  1.7750E+01    6.3281E+00
  1.7850E+01    6.3319E+00
  1.7950E+01    6.3356E+00
  1.8050E+01    6.3394E+00
  1.8150E+01    6.3432E+00
  1.8250E+01    6.3470E+00
  1.8350E+01    6.3507E+00
  1.8450E+01    6.3545E+00
  1.8550E+01    6.3583E+00
  1.8650E+01    6.3620E+00
  1.8750E+01    6.3658E+00
  1.8850E+01    6.3696E+00
  1.8950E+01    6.3734E+00
  1.9050E+01    6.3772E+00
  1.9150E+01    6.3809E+00
  1.9250E+01    6.3847E+00
  1.9350E+01    6.3885E+00
  1.9450E+01    6.3923E+00
  1.9550E+01    6.3961E+00
  1.9650E+01    6.3999E+00
  1.9750E+01    6.4037E+00
  1.9850E+01    6.4075E+00
  1.9950E+01    6.4220E+00
