# Time          7.0000E+00
    Distance         pH
  6.9500E+00    5.8589E+00
  7.0500E+00    5.8636E+00
  7.1500E+00    5.8683E+00
  7.2500E+00    5.8729E+00
  7.3500E+00    5.8775E+00
  7.4500E+00    5.8821E+00
  7.5500E+00    5.8867E+00
  7.6500E+00    5.8913E+00
  7.7500E+00    5.8959E+00
  7.8500E+00    5.9004E+00
  7.9500E+00    5.9049E+00
  8.0500E+00    5.9094E+00
  8.1500E+00    5.9139E+00
  8.2500E+00    5.9184E+00
  8.3500E+00    5.9228E+00
  8.4500E+00    5.9272E+00
  8.5500E+00    5.9316E+00
  8.6500E+00    5.9360E+00
  8.7500E+00    5.9404E+00
  8.8500E+00    5.9448E+00
  8.9500E+00    5.9491E+00
  9.0500E+00    5.9535E+00
  9.1500E+00    5.9578E+00
  9.2500E+00    5.9621E+00
  9.3500E+00    5.9664E+00
  9.4500E+00    5.9707E+00
  9.5500E+00    5.9750E+00
  9.6500E+00    5.9792E+00
  9.7500E+00    5.9835E+00
  9.8500E+00    5.9877E+00
  9.9500E+00    5.9919E+00
  1.0050E+01    5.9961E+00
  1.0150E+01    6.0003E+00
  1.0250E+01    6.0045E+00
  1.0350E+01    6.0087E+00
  1.0450E+01    6.0128E+00
  1.0550E+01    6.0170E+00
  1.0650E+01    6.0211E+00
  1.0750E+01    6.0252E+00
  1.0850E+01    6.0293E+00
  1.0950E+01    6.0334E+00
  1.1050E+01    6.0375E+00
  1.1150E+01    6.0416E+00
  1.1250E+01    6.0457E+00
  1.1350E+01    6.0497E+00
  1.1450E+01    6.0538E+00
  1.1550E+01    6.0578E+00
  1.1650E+01    6.0619E+00
  1.1750E+01    6.0659E+00
  1.1850E+01    6.0699E+00
  1.1950E+01    6.0739E+00
  1.2050E+01    6.0779E+00
  1.2150E+01    6.0819E+00
  1.2250E+01    6.0859E+00
  1.2350E+01    6.0899E+00
  1.2450E+01    6.0939E+00
  1.2550E+01    6.0978E+00
  1.2650E+01    6.1018E+00
  1.2750E+01    6.1057E+00
  1.2850E+01    6.1097E+00
  1.2950E+01    6.1136E+00
  1.3050E+01    6.1175E+00
  1.3150E+01    6.1214E+00
  1.3250E+01    6.1254E+00
  1.3350E+01    6.1293E+00
  1.3450E+01    6.1332E+00
  1.3550E+01    6.1371E+00
  1.3650E+01    6.1409E+00
  1.3750E+01    6.1448E+00
  1.3850E+01    6.1487E+00
  1.3950E+01    6.1526E+00
  1.4050E+01    6.1564E+00
  1.4150E+01    6.1603E+00
  1.4250E+01    6.1642E+00
  1.4350E+01    6.1680E+00
  1.4450E+01    6.1719E+00
  1.4550E+01    6.1757E+00
  1.4650E+01    6.1795E+00
  1.4750E+01    6.1834E+00
  1.4850E+01    6.1872E+00
  1.4950E+01    6.1910E+00
  1.5050E+01    6.1949E+00
  1.5150E+01    6.1987E+00
  1.5250E+01    6.2025E+00
  1.5350E+01    6.2063E+00
  1.5450E+01    6.2101E+00
  1.5550E+01    6.2139E+00
  1.5650E+01    6.2177E+00
  1.5750E+01    6.2215E+00
  1.5850E+01    6.2253E+00
  1.5950E+01    6.2291E+00
  1.6050E+01    6.2329E+00
  1.6150E+01    6.2367E+00
  1.6250E+01    6.2405E+00
  1.6350E+01    6.2442E+00
  1.6450E+01    6.2480E+00
  1.6550E+01    6.2518E+00
  1.6650E+01    6.2556E+00
  1.6750E+01    6.2594E+00
  1.6850E+01    6.2631E+00
  1.6950E+01    6.2669E+00
  1.7050E+01    6.2707E+00
  1.7150E+01    6.2744E+00
  1.7250E+01    6.2782E+00
  1.7350E+01    6.2820E+00
  1.7450E+01    6.2857E+00
  1.7550E+01    6.2895E+00
  1.7650E+01    6.2933E+00
  1.7750E+01    6.2970E+00
  1.7850E+01    6.3008E+00
  1.7950E+01    6.3046E+00
  1.8050E+01    6.3083E+00
  1.8150E+01    6.3121E+00
  1.8250E+01    6.3159E+00
  1.8350E+01    6.3196E+00
  1.8450E+01    6.3234E+00
  1.8550E+01    6.3272E+00
  1.8650E+01    6.3309E+00
  1.8750E+01    6.3347E+00
  1.8850E+01    6.3385E+00
  1.8950E+01    6.3422E+00
  1.9050E+01    6.3460E+00
  1.9150E+01    6.3498E+00
  1.9250E+01    6.3535E+00
  1.9350E+01    6.3573E+00
  1.9450E+01    6.3611E+00
  1.9550E+01    6.3648E+00
  1.9650E+01    6.3686E+00
  1.9750E+01    6.3724E+00
  1.9850E+01    6.3762E+00
  1.9950E+01    6.3786E+00
