# Time          7.0000E+00
    Distance         pH
  1.3650E+01    6.1545E+00
  1.3750E+01    6.1584E+00
  1.3850E+01    6.1623E+00
  1.3950E+01    6.1661E+00
  1.4050E+01    6.1700E+00
  1.4150E+01    6.1738E+00
  1.4250E+01    6.1777E+00
  1.4350E+01    6.1815E+00
  1.4450E+01    6.1853E+00
  1.4550E+01    6.1891E+00
  1.4650E+01    6.1930E+00
  1.4750E+01    6.1968E+00
  1.4850E+01    6.2006E+00
  1.4950E+01    6.2044E+00
  1.5050E+01    6.2082E+00
  1.5150E+01    6.2120E+00
  1.5250E+01    6.2158E+00
  1.5350E+01    6.2196E+00
  1.5450E+01    6.2234E+00
  1.5550E+01    6.2272E+00
  1.5650E+01    6.2310E+00
  1.5750E+01    6.2348E+00
  1.5850E+01    6.2386E+00
  1.5950E+01    6.2424E+00
  1.6050E+01    6.2462E+00
  1.6150E+01    6.2500E+00
  1.6250E+01    6.2537E+00
  1.6350E+01    6.2575E+00
  1.6450E+01    6.2613E+00
  1.6550E+01    6.2651E+00
  1.6650E+01    6.2688E+00
  1.6750E+01    6.2726E+00
  1.6850E+01    6.2764E+00
  1.6950E+01    6.2802E+00
  1.7050E+01    6.2839E+00
  1.7150E+01    6.2877E+00
  1.7250E+01    6.2915E+00
  1.7350E+01    6.2952E+00
  1.7450E+01    6.2990E+00
  1.7550E+01    6.3028E+00
  1.7650E+01    6.3065E+00
  1.7750E+01    6.3103E+00
  1.7850E+01    6.3140E+00
  1.7950E+01    6.3178E+00
  1.8050E+01    6.3216E+00
  1.8150E+01    6.3253E+00
  1.8250E+01    6.3291E+00
  1.8350E+01    6.3329E+00
  1.8450E+01    6.3366E+00
  1.8550E+01    6.3404E+00
  1.8650E+01    6.3442E+00
  1.8750E+01    6.3479E+00
  1.8850E+01    6.3517E+00
  1.8950E+01    6.3555E+00
  1.9050E+01    6.3593E+00
  1.9150E+01    6.3630E+00
  1.9250E+01    6.3668E+00
  1.9350E+01    6.3706E+00
  1.9450E+01    6.3744E+00
  1.9550E+01    6.3781E+00
  1.9650E+01    6.3819E+00
  1.9750E+01    6.3857E+00
  1.9850E+01    6.3895E+00
  1.9950E+01    6.3917E+00
