# Time          3.5000E+00
    Distance         pH
  1.4450E+01    6.2031E+00
  1.4550E+01    6.2069E+00
  1.4650E+01    6.2107E+00
  1.4750E+01    6.2145E+00
  1.4850E+01    6.2183E+00
  1.4950E+01    6.2221E+00
  1.5050E+01    6.2259E+00
  1.5150E+01    6.2297E+00
  1.5250E+01    6.2335E+00
  1.5350E+01    6.2373E+00
  1.5450E+01    6.2411E+00
  1.5550E+01    6.2449E+00
  1.5650E+01    6.2486E+00
  1.5750E+01    6.2524E+00
  1.5850E+01    6.2562E+00
  1.5950E+01    6.2600E+00
  1.6050E+01    6.2637E+00
  1.6150E+01    6.2675E+00
  1.6250E+01    6.2713E+00
  1.6350E+01    6.2751E+00
  1.6450E+01    6.2788E+00
  1.6550E+01    6.2826E+00
  1.6650E+01    6.2864E+00
  1.6750E+01    6.2901E+00
  1.6850E+01    6.2939E+00
  1.6950E+01    6.2977E+00
  1.7050E+01    6.3014E+00
  1.7150E+01    6.3052E+00
  1.7250E+01    6.3089E+00
  1.7350E+01    6.3127E+00
  1.7450E+01    6.3165E+00
  1.7550E+01    6.3202E+00
  1.7650E+01    6.3240E+00
  1.7750E+01    6.3278E+00
  1.7850E+01    6.3315E+00
  1.7950E+01    6.3353E+00
  1.8050E+01    6.3391E+00
  1.8150E+01    6.3428E+00
  1.8250E+01    6.3466E+00
  1.8350E+01    6.3504E+00
  1.8450E+01    6.3541E+00
  1.8550E+01    6.3579E+00
  1.8650E+01    6.3617E+00
  1.8750E+01    6.3655E+00
  1.8850E+01    6.3692E+00
  1.8950E+01    6.3730E+00
  1.9050E+01    6.3768E+00
  1.9150E+01    6.3806E+00
  1.9250E+01    6.3844E+00
  1.9350E+01    6.3881E+00
  1.9450E+01    6.3919E+00
  1.9550E+01    6.3957E+00
  1.9650E+01    6.3995E+00
  1.9750E+01    6.4033E+00
  1.9850E+01    6.4071E+00
  1.9950E+01    6.4216E+00
